FiscalYear,CurrencyName,SalesTerritoryGroup,SalesTerritoryCountry,SalesTerritoryRegion,ResellerName,ProductLine,Color,ListPrice,EnglishProductName,SalesTotal
2006,Canadian Dollar,North America,Canada,Canada,Metal Processing Company,R ,Red,699.0982,"Road-650 Red, 60",3775.1301
2006,Canadian Dollar,North America,Canada,Canada,Metal Processing Company,R ,Red,699.0982,"Road-650 Red, 62",2516.7534
2006,Canadian Dollar,North America,Canada,Canada,Metal Processing Company,S ,Multi,8.6442,AWC Logo Cap,46.6785
2006,Canadian Dollar,North America,Canada,Canada,Metal Processing Company,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",173.0424
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Black,297.6346,"LL Road Frame - Black, 52",714.3232
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,306.5636,"LL Road Frame - Red, 44",735.7528
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,306.5636,"LL Road Frame - Red, 48",367.8764
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,306.5636,"LL Road Frame - Red, 60",367.8764
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,306.5636,"LL Road Frame - Red, 62",551.8146
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,594.83,"ML Road Frame - Red, 48",1784.49
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,594.83,"ML Road Frame - Red, 52",356.898
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,3578.27,"Road-150 Red, 56",8587.848
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,3578.27,"Road-150 Red, 62",6440.886
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,1457.99,"Road-450 Red, 44",4373.97
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,1457.99,"Road-450 Red, 52",6123.558
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,1457.99,"Road-450 Red, 58",874.794
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,1457.99,"Road-450 Red, 60",3499.176
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Black,699.0982,"Road-650 Black, 44",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Black,699.0982,"Road-650 Black, 52",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Black,699.0982,"Road-650 Black, 58",3775.1301
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Black,699.0982,"Road-650 Black, 60",1258.3767
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,699.0982,"Road-650 Red, 44",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,699.0982,"Road-650 Red, 48",2516.7534
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,699.0982,"Road-650 Red, 52",2516.7534
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,699.0982,"Road-650 Red, 60",5033.5068
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,R ,Red,699.0982,"Road-650 Red, 62",5033.5068
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",57.6808
2006,Canadian Dollar,North America,Canada,Canada,National Manufacturing,S ,Black,33.6442,"Sport-100 Helmet, Black",40.373
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,297.6346,"LL Road Frame - Black, 52",357.1616
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,297.6346,"LL Road Frame - Black, 58",357.1616
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,306.5636,"LL Road Frame - Red, 44",551.8146
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,306.5636,"LL Road Frame - Red, 48",183.9382
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,306.5636,"LL Road Frame - Red, 60",367.8764
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,306.5636,"LL Road Frame - Red, 62",183.9382
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,594.83,"ML Road Frame - Red, 48",1784.49
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,3578.27,"Road-150 Red, 44",8587.848
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,3578.27,"Road-150 Red, 48",12881.772
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,3578.27,"Road-150 Red, 52",8587.848
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,3578.27,"Road-150 Red, 56",12881.772
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,3578.27,"Road-150 Red, 62",6440.886
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,1457.99,"Road-450 Red, 44",6998.352
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,1457.99,"Road-450 Red, 48",2624.382
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,1457.99,"Road-450 Red, 52",7873.146
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,1457.99,"Road-450 Red, 58",4373.97
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,1457.99,"Road-450 Red, 60",3499.176
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 44",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 48",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 52",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 58",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 60",1258.3767
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Black,699.0982,"Road-650 Black, 62",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 44",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 48",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 52",1258.3767
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 58",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 60",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,R ,Red,699.0982,"Road-650 Red, 62",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Non-Slip Pedal Company,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",28.8404
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,1191.1739,"HL Mountain Frame - Black, 38",2858.8172
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,1191.1739,"HL Mountain Frame - Black, 42",2858.8172
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,1349.6,"HL Mountain Frame - Black, 44",1619.52
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,1349.6,"HL Mountain Frame - Black, 48",1619.52
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,1204.3248,"HL Mountain Frame - Silver, 38",2167.7847
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,1204.3248,"HL Mountain Frame - Silver, 42",2167.7847
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,1204.3248,"HL Mountain Frame - Silver, 46",3612.9745
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,1364.5,"HL Mountain Frame - Silver, 48",3274.8
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,White,9.5,"Mountain Bike Socks, M",11.4
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,3374.99,"Mountain-100 Black, 38",22274.934
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,3374.99,"Mountain-100 Black, 42",16199.952
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,3374.99,"Mountain-100 Black, 44",12149.964
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Black,3374.99,"Mountain-100 Black, 48",4049.988
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,3399.99,"Mountain-100 Silver, 38",10199.97
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,3399.99,"Mountain-100 Silver, 42",14279.958
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,3399.99,"Mountain-100 Silver, 44",24479.928
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,M ,Silver,3399.99,"Mountain-100 Silver, 48",6119.982
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Multi,8.6442,AWC Logo Cap,57.0515
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",461.4464
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",144.202
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",230.7232
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Black,33.6442,"Sport-100 Helmet, Black",201.865
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Blue,33.6442,"Sport-100 Helmet, Blue",242.238
2006,Canadian Dollar,North America,Canada,Canada,Original Bicycle Supply Company,S ,Red,33.6442,"Sport-100 Helmet, Red",100.9325
2006,Canadian Dollar,North America,Canada,Canada,Plastic Parts Company,M ,Black,3374.99,"Mountain-100 Black, 38",6074.982
2006,Canadian Dollar,North America,Canada,Canada,Plastic Parts Company,M ,Black,3374.99,"Mountain-100 Black, 42",4049.988
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,297.6346,"LL Road Frame - Black, 52",1428.6464
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,297.6346,"LL Road Frame - Black, 58",535.7424
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,306.5636,"LL Road Frame - Red, 44",919.691
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,306.5636,"LL Road Frame - Red, 60",183.9382
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,306.5636,"LL Road Frame - Red, 62",367.8764
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,594.83,"ML Road Frame - Red, 48",2855.184
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,594.83,"ML Road Frame - Red, 52",713.796
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,3578.27,"Road-150 Red, 56",6440.886
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,3578.27,"Road-150 Red, 62",4293.924
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,1457.99,"Road-450 Red, 44",7873.146
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,1457.99,"Road-450 Red, 52",8747.94
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,1457.99,"Road-450 Red, 58",874.794
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,1457.99,"Road-450 Red, 60",2624.382
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,699.0982,"Road-650 Black, 44",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,699.0982,"Road-650 Black, 52",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,699.0982,"Road-650 Black, 58",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Black,699.0982,"Road-650 Black, 60",1258.3767
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,699.0982,"Road-650 Red, 44",3775.1301
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,699.0982,"Road-650 Red, 48",3355.6712
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,699.0982,"Road-650 Red, 52",2516.7534
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,699.0982,"Road-650 Red, 60",5033.5068
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,R ,Red,699.0982,"Road-650 Red, 62",2936.2123
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Multi,8.6442,AWC Logo Cap,88.1705
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, L",346.0848
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, M",230.7232
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Multi,48.0673,"Long-Sleeve Logo Jersey, XL",288.404
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Black,33.6442,"Sport-100 Helmet, Black",201.865
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Blue,33.6442,"Sport-100 Helmet, Blue",181.6785
2006,Canadian Dollar,North America,Canada,Canada,Price-Cutter Discount Bikes,S ,Red,33.6442,"Sport-100 Helmet, Red",161.492
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,297.6346,"LL Road Frame - Black, 52",178.5808
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,297.6346,"LL Road Frame - Black, 58",178.5808
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,306.5636,"LL Road Frame - Red, 44",919.691
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,306.5636,"LL Road Frame - Red, 48",183.9382
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,306.5636,"LL Road Frame - Red, 60",551.8146
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,594.83,"ML Road Frame - Red, 48",713.796
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,3578.27,"Road-150 Red, 56",10734.81
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,1457.99,"Road-450 Red, 44",3499.176
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,1457.99,"Road-450 Red, 52",11372.322
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,1457.99,"Road-450 Red, 58",6998.352
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,1457.99,"Road-450 Red, 60",3499.176
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,699.0982,"Road-650 Black, 44",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,699.0982,"Road-650 Black, 52",4194.589
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,699.0982,"Road-650 Black, 58",1258.3767
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Black,699.0982,"Road-650 Black, 60",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,699.0982,"Road-650 Red, 44",4194.589
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,699.0982,"Road-650 Red, 48",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,699.0982,"Road-650 Red, 52",1677.8356
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,699.0982,"Road-650 Red, 60",3355.6712
2006,Canadian Dollar,North America,Canada,Canada,Primary Bike Distributors,R ,Red,699.0982,"Road-650 Red, 62",2097.2945
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Black,297.6346,"LL Road Frame - Black, 58",178.5808
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Red,306.5636,"LL Road Frame - Red, 62",183.9382
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Red,594.83,"ML Road Frame - Red, 52",356.898
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Red,1457.99,"Road-450 Red, 52",1749.588
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Black,699.0982,"Road-650 Black, 60",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Red,699.0982,"Road-650 Red, 60",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Professional Cyclists,R ,Red,699.0982,"Road-650 Red, 62",838.9178
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,White,9.5,"Mountain Bike Socks, L",5.7
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,White,9.5,"Mountain Bike Socks, M",28.5
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Black,3374.99,"Mountain-100 Black, 42",4049.988
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Black,3374.99,"Mountain-100 Black, 44",3670.3016
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Black,3374.99,"Mountain-100 Black, 48",1096.8718
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Silver,3399.99,"Mountain-100 Silver, 38",4632.4864
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Silver,3399.99,"Mountain-100 Silver, 42",2039.994
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Silver,3399.99,"Mountain-100 Silver, 44",4632.4864
2006,Canadian Dollar,North America,Canada,Canada,Quick Delivery Service,M ,Silver,3399.99,"Mountain-100 Silver, 48",4079.988
2006,Canadian Dollar,North America,Canada,Canada,Rapid Bikes,M ,Black,1191.1739,"HL Mountain Frame - Black, 38",1429.4086
